URL,Name,Address,Capital,Sales,Market,President
https://baseconnect.in/companies/bbb61893-578c-479c-b19e-9d4449bf4436,株式会社リライフ,〒102-0074東京都千代田区九段南３丁目７番１４号,1000万円,,未上場,情報あり
https://baseconnect.in/companies/4ab31f9a-1173-471c-bc5b-45a232a8a77b,株式会社バイリンガルゲート,〒160-0023東京都新宿区西新宿８丁目１１番１号,500万円,,未上場,情報あり
https://baseconnect.in/companies/d668e28d-e45c-4db6-a983-83c32de97a1a,株式会社丸互,〒942-0061新潟県上越市春日新田４丁目１番１号,2100万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/af5efae9-cb05-4593-b0a0-2e7c1a55ac05,株式会社インタラクティブ・コミュニケーション・デザイン,〒107-0052東京都港区赤坂１丁目１２番３２号,5384万500円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/f51cacec-3cfd-43f1-8424-08f23572a3ec,株式会社テクノアスカ,〒460-0008愛知県名古屋市中区栄４丁目１４番５号,2000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/aec200e1-03ca-40e3-9ec4-e52594730e24,株式会社日本ブレーン,〒170-0013東京都豊島区東池袋３丁目１番１号,9700万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/2290e926-180f-4c2b-9098-384251958768,オープン株式会社,〒105-0003東京都港区西新橋３丁目３番１号,3000万円,,未上場,情報あり
https://baseconnect.in/companies/94a3948b-09c1-42f0-bf06-7253feaa7819,三井Ｅ＆Ｓ造船株式会社,〒135-0091東京都港区台場２丁目３番２号,1億円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/c68034a1-3126-458d-adf7-07a8351be7c8,株式会社コムコシステム,〒141-0022東京都品川区東五反田３丁目２０番１４号,5000万円,,未上場,情報あり
https://baseconnect.in/companies/96fcdf2b-dec5-4e21-a5c8-b39b8fd05a40,株式会社中京エレクトロン,〒453-0872愛知県名古屋市中村区平池町４丁目６０番地１１,1000万円,3億〜10億円,未上場,情報あり
https://baseconnect.in/companies/b81adbe1-c0af-43e2-bd74-67c62ad08ca1,株式会社エニグモ,〒107-0052東京都港区赤坂４丁目８番１５号赤坂ＫＯＳＥＮビル４階,3億8190万3000円,50億〜300億円,東証プライム,情報あり
https://baseconnect.in/companies/b99a6aef-ef41-4d9e-a79a-305b85e90e90,データアナリティクスラボ株式会社,〒104-0045東京都中央区築地５丁目４番１８号汐留イーストサイドビル６Ｆ,2000万円,,未上場,情報あり
https://baseconnect.in/companies/f4ebf2d8-ae5f-4121-a5bb-caca21a562f7,株式会社ＳＲＣ,〒650-0021兵庫県神戸市中央区三宮町２丁目７番４号,1000万円,,未上場,情報あり
https://baseconnect.in/companies/6d5530ca-cf0a-4767-9ea0-5a609ccecc35,北陸クオール株式会社,〒920-0013石川県金沢市沖町ニ３１番,1000万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/93856bf9-b686-4cee-959e-6e3984798e22,株式会社オレンジアーチ,〒120-0034東京都足立区千住１丁目４番１号東京芸術センター１０階,2000万円,,未上場,情報あり
https://baseconnect.in/companies/df10b40b-7581-449a-92c3-74c3123b80bc,ラクラス株式会社,〒100-0003東京都千代田区一ツ橋１丁目１番１号,1億円,,未上場,
https://baseconnect.in/companies/cd602976-11ce-429e-ad38-2398aaa4ae57,株式会社ネットスターズ,〒104-0032東京都中央区八丁堀３丁目３番５号,86億9530万円,10億〜50億円,東証グロース,情報あり
https://baseconnect.in/companies/1e5f7d8d-b91b-4d53-862d-9989c36284f9,株式会社ダーツライブ,〒141-0033東京都品川区西品川１丁目１番１号住友不動産大崎ガーデンタワー,1000万円,,未上場,情報あり
https://baseconnect.in/companies/820a1794-017a-4303-905e-031a0e4822f1,ＺＶＣ　ＪＡＰＡＮ株式会社,〒160-0023東京都新宿区西新宿３丁目３番１３号西新宿水間ビル６Ｆ,,,未上場,
https://baseconnect.in/companies/ed93528a-fec2-41c9-8a21-b60dd52632e3,株式会社ディスカバリー,〒541-0052大阪府大阪市中央区安土町１丁目８番１５号,1000万円,,未上場,情報あり
https://baseconnect.in/companies/5c7eca7a-e2c5-4cd3-8a7b-3c669d8a5da5,株式会社ファッション・コ・ラボ,〒107-0061東京都港区北青山３丁目５番１０号,8000万円,,未上場,情報あり
https://baseconnect.in/companies/7095cb3b-7620-4279-badc-19412e7204f0,株式会社エイコーシステムクリエイツ,〒550-0003大阪府大阪市西区京町堀１丁目６番２号,4000万円,,未上場,情報あり
https://baseconnect.in/companies/0ea9192f-b286-418a-9608-4e3f56aa6525,株式会社映像システム,〒108-0014東京都港区芝４丁目２番３号,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/9c369c29-8d64-422f-a557-4e1b1a9178b9,株式会社東和コンピュータマネジメント,〒101-0031東京都千代田区東神田２丁目５番１２号,6000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/59f1ac4d-cc96-403a-8210-eb7b2f35aa70,ＫＤＤＩアジャイル開発センター株式会社,〒105-0001東京都港区虎ノ門１丁目１７番１号,1億円,,未上場,
https://baseconnect.in/companies/394b28e0-f9ef-4b0c-8806-ba0025769982,株式会社ネオマーケティング,〒150-0036東京都渋谷区南平台町１６番２５号,8518万円,10億〜50億円,東証スタンダード,情報あり
https://baseconnect.in/companies/ee09c890-f923-411c-813b-6e0bb0bb3d56,ＮＸＰジャパン株式会社,〒150-0013東京都渋谷区恵比寿４丁目２０番３号,,,未上場,情報あり
https://baseconnect.in/companies/ceb55496-dcf5-4b3c-ab6a-0034d8a99190,燈株式会社,〒112-0002東京都文京区小石川１丁目２８番１号,,,未上場,
https://baseconnect.in/companies/05836ad1-49b8-4e5c-adc8-365e3ba70b3b,ブライトスタッフ株式会社,〒506-0059岐阜県高山市下林町８３１番地１,1100万円,,未上場,情報あり
https://baseconnect.in/companies/e1e34d5c-8fe6-4d03-9a6b-96f976c86c69,ソリマチ株式会社,〒940-0071新潟県長岡市表町１丁目４番地２４,4950万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/4d5c186f-b9f7-413c-bf8b-1125cf904ff1,株式会社ＳＨＡＲＥ,〒064-0810北海道札幌市中央区南十条西１４丁目１番５号,3000万円,,未上場,情報あり
https://baseconnect.in/companies/48fdbbc1-5121-4b10-9b4e-359f3187398f,インフォテックス株式会社,〒141-0022東京都品川区東五反田５丁目２６番５号,2500万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/a41e8bbe-fec0-4b7a-8d7e-0a57a141c93a,サンリツオートメイシヨン株式会社,〒194-0045東京都町田市南成瀬４丁目２１番地９,1億3260万円,,未上場,情報あり
https://baseconnect.in/companies/219323a4-284d-4955-b969-f863d24e2e84,株式会社ファーストコネクト,〒060-0001北海道札幌市中央区北一条西５丁目２番地札幌興銀ビル６階,1006万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/b2cb742e-c5c0-410a-98c1-628f5786d03e,コムシスネット株式会社,〒141-0022東京都品川区東五反田１丁目２５番１３号,5000万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/f7e21405-5d63-46e9-969e-4587501274c4,株式会社ルーセントスクエア,〒135-0042東京都江東区木場５丁目１１番１７号,4990万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/75b625cc-904d-4528-bac9-381e3ff74095,デビフペット株式会社,〒950-1115新潟県新潟市西区鳥原１８１５番地,8000万円,,未上場,情報あり
https://baseconnect.in/companies/ff37bad9-103f-48b8-85d6-8bbd01175330,株式会社中部テラオカ,〒462-0844愛知県名古屋市北区清水２丁目１１番５号,5000万円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/ef542869-7536-4c28-86c0-5931c955ff2c,株式会社日本テクニクス,〒541-0058大阪府大阪市中央区南久宝寺町４丁目１番２号,3000万円,,未上場,情報あり
https://baseconnect.in/companies/20290f1a-6814-4263-8a32-f908a4bc22d1,千代田計装株式会社,〒814-0006福岡県福岡市早良区百道１丁目１８番２５号,8000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/32d2d9ec-1ef4-4adb-9781-96828d2c257c,富士ネットワークス株式会社,〒101-0061東京都千代田区神田三崎町３丁目１番１号高橋セーフビル３階,3000万円,3億〜10億円,未上場,情報あり
https://baseconnect.in/companies/abfc3294-329f-4cb4-8a04-4372723e872f,株式会社シュヴァルベル,〒160-0023東京都新宿区西新宿２丁目６番１号新宿住友ビル３７階,3000万円,3億〜10億円,未上場,情報あり
https://baseconnect.in/companies/0ffd6eb8-92e1-4437-9837-023c9cd2e3f0,Ｔｅｂｉｋｉ株式会社,〒160-0023東京都新宿区西新宿３丁目２番４号,2億4998万9000円,,未上場,
https://baseconnect.in/companies/1699199f-ebc0-4802-a760-e8d8370825ec,エキサイト株式会社,〒106-0041東京都港区麻布台１丁目３番１号麻布台ヒルズ森ＪＰタワー２７階,1億円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/96677340-1a77-4882-95c1-25227f63e0bd,株式会社理経,〒160-0023東京都新宿区西新宿３丁目２番１１号,34億2691万円,50億〜300億円,東証スタンダード,情報あり
https://baseconnect.in/companies/1b562fcb-6c7e-42b2-8235-34159518c3c5,株式会社カンテック,〒190-0012東京都立川市曙町２丁目３４番７号ファーレイーストビル４階,6400万円,,未上場,情報あり
https://baseconnect.in/companies/b06168ca-3bb0-402b-9918-d79ac8e00839,ＮＨＮ　テコラス株式会社,〒105-0003東京都港区西新橋３丁目１番８号,21億円,,未上場,情報あり
https://baseconnect.in/companies/ff6ea245-a06e-4df9-bf29-d407e02269d6,新日本システック株式会社,〒103-0004東京都中央区東日本橋１丁目２番６号,1億円,10億〜50億円,未上場,
https://baseconnect.in/companies/3d475d46-e7ba-463a-b8d6-ded8c4e9798e,株式会社ＧＥクリエイティブ,〒461-0005愛知県名古屋市東区東桜１丁目９番２６号,1500万円,3億〜10億円,未上場,情報あり
https://baseconnect.in/companies/88a359a8-39ba-4ef7-ac98-3d3a34367931,ナツメアタリ株式会社,〒530-0004大阪府大阪市北区堂島浜２丁目２番２８号堂島アクシスビル,6776万2610円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/00b4b446-0a37-4970-b4a9-e1819bede9ef,株式会社エイエイエスティ,〒460-0003愛知県名古屋市中区錦１丁目１１番２０号,,,未上場,情報あり
https://baseconnect.in/companies/1e0016ab-7726-4b18-bdfe-d6bb128c532a,ガイオ・テクノロジー株式会社,〒140-0002東京都品川区東品川２丁目２番４号,2億9800万円,,未上場,情報あり
https://baseconnect.in/companies/31cf9758-43e7-4a19-8ddc-eb4d54f039b8,日本ノーベル株式会社,〒114-0002東京都北区王子２丁目３０番２号,1億円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/80d3675e-f601-4e94-9f07-a309f42d6eb8,日本システムクリエイト株式会社,〒144-0052東京都大田区蒲田４丁目２５番７号ハネサム２１,5000万円,,未上場,情報あり
https://baseconnect.in/companies/060e86b6-9166-4052-9bf1-4bb401af1b20,東洋株式会社,〒080-0020北海道帯広市西十条南９丁目７番地,4000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/ff16f71b-20f4-4cdd-958b-800d730bc4d3,川口印刷工業株式会社,〒020-0841岩手県盛岡市羽場１０地割１番地２,3000万円,,未上場,情報あり
https://baseconnect.in/companies/67a974c2-c6d8-40eb-b518-2c205a6729c5,ソフトウエアビジョン株式会社,〒860-0047熊本県熊本市西区春日１丁目１２番３号ＫＦＧビル,5000万円,3億〜10億円,未上場,情報あり
https://baseconnect.in/companies/801c12a0-de8f-42fd-b8d8-aee819b584aa,興和ティムス株式会社,〒034-0093青森県十和田市西十二番町１番３号,1000万円,,未上場,情報あり
https://baseconnect.in/companies/daea2791-af48-42f6-adb7-58b111a03cab,株式会社日経ビーピー読者サービスセンター,〒134-0086東京都江戸川区臨海町５丁目２番２号,3000万円,,未上場,情報あり
https://baseconnect.in/companies/27a2180d-2a40-430f-9a9e-a6eb7a360426,アイビスジャパン株式会社,〒170-0005東京都豊島区南大塚２丁目４５番８号,5000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/548ae7dd-81ab-4b69-ab5e-3a34c3afef2a,ピコシステム株式会社,〒700-0953岡山県岡山市南区西市９８番地の４,1000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/f5e6de4c-bc50-4396-b633-3d24dac7f33e,サンテクノ株式会社,〒453-0011愛知県名古屋市中村区千原町５番２３号,3000万円,10億〜50億円,未上場,情報あり
https://baseconnect.in/companies/d456e446-cd3f-488c-9151-543d2c5aac5d,株式会社モバイルテクノ,〒211-0053神奈川県川崎市中原区上小田中４丁目１番１号,1億円,50億〜300億円,未上場,情報あり
https://baseconnect.in/companies/a55e1d21-aba8-4eae-b36e-636eca115322,株式会社ＫＤＤＩテクノロジー,〒135-0061東京都江東区豊洲５丁目５番１３号,4億9400万円,50億〜300億円,未上場,
https://baseconnect.in/companies/b9865d08-67fe-4687-8c37-d2e0ce1c9b0b,株式会社スリーエス,〒060-0906北海道札幌市東区北六条東４丁目１番地７,2000万円,10億〜50億円,未上場,情報あり
